natemis,province,name,region
600100692,NW,KGONONYANE SECONDARY,KAGISANO
600100699,NW,KGOSITHEBE COMBINED,TLAKGAMENG
600100723,NW,KIBITWE PRIMARY,MOROKWENG
600101652,NW,KIRSTONIA PRIVAATSKOOL PRIMARY,MOLOPO RURAL
600100726,NW,KITLANANG      MIDDLE       SCHOOL,KAGISANO
600100755,NW,KONKE PRIMARY,TSEOGE
600100779,NW,KUDUNKGWANE  P SCHOOL,VRYBURG
600102197,NW,LAERSKOOL TOSCA,TOSCA
600100920,NW,LOKGENG PRIMARY,TSEOGE
600100922,NW,LONGANENG PRIMARY,MOROKWENG
600100936,NW,LOUWNA PRIMARY,LOUWNA
600100954,NW,MAAMOGWA PRIMARY,VRYBURG
600100960,NW,MABONE PRIMARY,MOROKWENG
600100988,NW,MAGAABUE PRIMARY,GANYESA
600100997,NW,MAHAHAKGETLWA PRIMARY,MOROKWENG
600101005,NW,MAIKAO PRIMARY,VRYBURG
600101006,NW,MAIKETSO PRIMARY,MOROKWENG
600101017,NW,MAKALAATHUTLWA  PRIMARY,MROKWENG
600101089,NW,MAPITIKI PRIMARY,TSEOGE
600101244,NW,MMUSI PRIMARY SCHOOL,TLAKGAMENG
600101250,NW,MOCHWARE PRIMARY,KAGISO
600101248,NW,MODISAEMANG  PRIMARY,SOUTHEY
600101267,NW,MODISE KANONO MIDDLE,GANYESA
600101295,NW,MOGOMOTSI PRIMARY,MOROKWENG
600101357,NW,MONCHUSI SECONDARY,MOROKWENG
600101359,NW,MONNAAPHANG SEBOGODI PRIMARY,GANYESA
600101380,NW,MORERI SECONDARY,TSEOGE
600101385,NW,MOROKWENG  PRIMARY  SCHOOL,MOROKWENG
600101412,NW,MOSWANE INTERMEDIATE,KAGISANO
600101538,NW,NCHELANG PRIMARY  SCHOOL,TLAKGAMENG
600101558,NW,OGODISENG MIDDLE,MOROKWENG
600101585,NW,OTHAILE PRIMARY SCHOOL,MOROKWENG
600101628,NW,PHAPOSANE PRIMARY,VRYBURG
600101650,NW,PICA PAU COMBINED SCHOOL,POMFRET
600101651,NW,PIET PLESSIS LAERSKOOL,PIETPLESSIS
600101656,NW,PITSO LETLHOGILE MIDDLE,VRYBURG
600101679,NW,POVAL PRIMARY,SOUTHEY
600103605,NW,RADITSHANE MIDDLE,KAGISANO
600101717,NW,RAMADILE PRIMARY SCHOOL,KAGISANO
600101814,NW,REITSHOKILE COMBINED,STELLA
600101896,NW,SEBETWANE SECONDARY,VRYBURG
600101926,NW,SEICHOKELO PRIMARY,KAGISANO
600101929,NW,SEITSANG   PRIMARY,VRYBURG
600101978,NW,SETLHABETSI PRIMARY,TSEOGE
600101980,NW,SETSWAKGOSING HIGH,KAGISANO
600105047,NW,SHUPU PRIMARY,TLAKGAMENG
600102057,NW,TASMAN MIDDLE SCHOOL,VRYBURG
600102097,NW,THIBOGANG PRIMARY,KAGISANO
600102119,NW,THUSO-THEBE HIGH SCHOOL,VRYBURG
600102129,NW,THUTO  LESEDI PRIMARY,KAGISANO
600102149,NW,TLAPENG PRIMARY,KAGISANO
600102183,NW,TLOTLANG THUTO MIDDLE,BONABONA
600102192,NW,TONG COMPREHENSIVE,KAGISANO
600102196,NW,TOSCA PRIMARY,TOSCA
600102214,NW,TSHANAKE PRIMARY,KAGISANO
600102215,NW,TSHANENG PRIMARY,KAGISANO
600103611,NW,TSHIPIETSILE SECONDARY,KAGISANO
600102254,NW,TSHWARAGANANG PRIMARY,MOROKWENG
600102123,NW,THUTO-KE-MAATLA SECONDARY,GROOT MARICO
600100016,NW,AKADEMIE VIR CVO DERBY,KGETLENGRIVIER
600100132,NW,BOGATSU PRIMARY,SWARTRUGGENS
600100179,NW,BONOLO PRIMARY,MABIKWE
600100211,NW,BOTLHALE,ZEERUST
600100278,NW,DIKGATLHONG PRIMARY,MADIKWE
600104034,NW,DOORNLAAGTE COMBINED,SKUINSRIF
600100385,NW,GABONEWE INTERMEDIATE,MADIKWE
600100446,NW,GOBUSAMANG PRIMARY,RUSTENBURG
600100454,NW,GOITSEMANG INTERMEDIATE,RUSTENBURG
600100660,NW,KEOAGILE PRIMARY,Swartruggens
600100670,NW,KGALAGATSANE,KOSTER
600100679,NW,KGETLENG PRIMARY,SWARTRUGGENS
600100695,NW,KGOSIBODIBA INTERMEDIATE,SILWERKRANS
600100767,NW,KOSTER INTERMEDIATE,KOSTER
600100783,NW,KUTLWANO COMBINED,SKUINSDRIF
600101082,NW,MAOTWE INTERMEDIATE,MADIKWE
600101104,NW,MAREMA INTERMEDIATE,DERBY
600100475,NW,MARICO ACADEMY,GROOT MARICO
600104047,NW,MATIKI MOOKETSI PRIMARY,MOKGATLHA
600101176,NW,MAZISTA INTERMEDIATE,SWARTRUGGENS
600102388,NW,MOEDWIL PROJECT,RUSTENBURG
600101275,NW,MOEFI SECONDARY,MABAALSTAD
600101307,NW,MOITSHOKI MOFENYI,KOSTER
600101308,NW,MOJABENG PRIMARY,MADIKWE
600101313,NW,MOKALAKE PRIMARY,SILWERKRANS
600101317,NW,MOKGAOTSI PRIMARY,MADIKWE
600101320,NW,MOKGATLHA PRIMARY,Mokgatlha
600101374,NW,MORARE HIGH,RUSTENBURG
600101410,NW,MOSOME PRIMARY,TAMPOSTAD
600101434,NW,MOTLHAPUTSENG,MADIKWE
600101440,NW,MOTSATSI PRIMARY,MADIKWE
600101460,NW,MOUBANA PRIMARY,MADIKWE
600101467,NW,MPHE-BANA SECONDARY,KOSTER
600101490,NW,NCHAWE POOE PRIMARY,SKUINSDRIF
600101634,NW,PHENYO BOTLHE PRIMARY,GROOT MARICO
600101662,NW,POIFO PRIMARY,MADIKWE
600101693,NW,PUSO PRIMARY,MOSESKOTANE
600101789,NW,REEBONE SECONDARY,SWARTRUGGENS
600101809,NW,REIPUSENG SECONDARY,MOSESKOTANE
600101915,NW,SEFUTSWELO HIGH,SKUINSDRIF
600101987,NW,SEWAGODIMO TECH&COM HIGH,SWARTRUGGENS
600103616,NW,SKUINSDRIF PRIMARY SCHOOL,NIETVERDIEND
600100430,NW,SWARTRUGGENS,SWARTRUGGENS
600102044,NW,SWARTRUGGENS,SWARTRUGGENS
600102056,NW,TAPOS PRIMARY,RUSTENBURG
600102083,NW,THAKADU PRIMARY,SILVERKRAANS
600102090,NW,THEBE YA TLHAJWA,MADIKWE
600102101,NW,THOLO,UITKYK
600104284,NW,B MPONZA,BRITS
600105129,NW,B.K GUMA,MABOLOKA
600100235,NW,CHARLES MAMOGALE,JERICHO
600100304,NW,DIRANG,GARANKUWA
600100308,NW,DISIGWANE,JERICHO
600100341,NW,E.J.M MAHLABE,BRITS
600100349,NW,EDWARD,JERICHO
600100353,NW,ELETSA,BRITS
600100379,NW,FUMANE,KLIPGAT
600100443,NW,GOAKGANYA,BRITS
600101448,NW,HEBRON TECH & COMM,BRITS
600100530,NW,IKATISONG,BRITS
600100544,NW,INKONJANE,MORULA
600105127,NW,ITSOSENG COMBINED,Erasmus
600100581,NW,ITUMELENG,BRITS
600100598,NW,JETHRO PELLE,BRITS
600100650,NW,KEITUMETSE,BRITS
600100667,NW,KGABALATSANE PRIMARY,GARANKUWA
600100710,NW,KHOTHALO,BRITS
600100736,NW,KLIPGAT,BRITS
600100742,NW,KLIPVOOR,JERICHO
600100753,NW,KOMANE,MABOLOKE
600100874,NW,LESEDI-LE-LEGOLO,BRITS
600100886,NW,LETHABONG,BRITS
600100885,NW,LETLHABILE,BRITS
600100925,NW,LORATO,BRITS
600104246,NW,LOT PHALATSE,PRETORIA
600100932,NW,LOT-MASHIANE,BRITS
600104250,NW,MADIBA UTLWA,MABOPANE
600100974,NW,MADIDI,MABOPANE
600101022,NW,MAKGABETLOANE,JERICHO
600105362,NW,MALEDU-MOLEPE,Brits
600101095,NW,MARANG,BRITS
600101118,NW,MARUATONA DIKOBE,MAKGABELTWANE
600101190,NW,MERITING,GARANKUWA
600101222,NW,MMAMOGWAI,PRETORIA
600101223,NW,MMAMONWANA,GARANKUWA
600101229,NW,MMANOTSHE MODUANE,BRITS
600101236,NW,MMATOPE,JERICHO
600101305,NW,MOILETSWANE,PRETORIA
600101342,NW,MOLELWANENG,BRITS
600101478,NW,MPYATILO,GARANKUWA
600101536,NW,NTOLO,GARANKUWA
600104038,NW,OSALETSENG,BRITS
600101584,NW,OSKRAAL,GARANKUWA
600101648,NW,PHUTHA,KLIPGAT
600101649,NW,PHUTHANANG,BRITS
600101692,NW,PUO-PHAA,JERICHO
600101796,NW,REFENTSE,KLIPGAT
600101823,NW,REKOPANTSWE HIGH,JERICHO
600105126,NW,RELEBOGILE,GREATER TAUNG
600101844,NW,RETLHATLOSITSWE,BRITS
600101924,NW,SEHIBIDU,RABOKALA
600101944,NW,SELAMODI,BRITS
600101990,NW,SHAKUNG,ROSSLYN
600102003,NW,SJAMBOK,KLIPGAT
600102014,NW,SOLOMON-LION,BRITS
600103615,NW,THUTO PELE,BRITS
600102148,NW,TLAPA LA THUTO,ROSSLYN
600102162,NW,TLHAKO-A-THAMA-GA,BRITS
600102169,NW,TLHASEDI,PRETORIA
600102173,NW,TLHOAFALO,BRITS
600102190,NW,TOLAMO,BRITS
600102210,NW,TSEWE,HEBRON
600102225,NW,TSHENOLO,BRITS
600102227,NW,TSHEPAGALANG,BRITS
600102265,NW,TSOGWE,JERICHO
600102277,NW,TUMO,BRITS
600100056,NW,BAITSHOKI HIGH SCHOOL,ITSOSENG
600100109,NW,BETHEL HIGH SCHOOL,COLIGNY
600100124,NW,BODIBE INTERMEDIATE SCHOOL,ITSOSENG
600100188,NW,BOPHIRIMA SECONDARY SCHOOL,ITSOSENG
600100252,NW,CVO SKOOL LICHTENBURG,LICHTENBURG
600100340,NW,EH MOGASE PRIMARY,ITSOSENG
600100393,NW,GAETSHO HIGH,LICHTENBURG
600105341,NW,GR SETSETSE,Coligny
600103624,NW,KGOKE LESABE SECONDARY,BIESIESVLEI
600100738,NW,KLIPPAN PRIMARY,VERMANS
600100226,NW,LAERSKOOL BURGERSDORP,LICHTENBURG
600100242,NW,LAERSKOOL COLIGNY,COLIGNY
600100434,NW,LAERSKOOL GERDAU,GERDAU
600100903,NW,LAERSKOOL LICHTENBURG,LICHTENBURG
600100904,NW,LICHTENBURG HIGH,LICHTENBURG
600100906,NW,LICHTENBURG PRIMARY SCHOOL,LICHTENBURG
600100927,NW,LORE PRIMARY,ITSOSENG
600105316,NW,M.K. RAMPINE,LICHTENBURG
600101339,NW,MOLEKANE PRIMARY,LICHTENBURG
600101376,NW,MORE HIGH,COLIGNY
600101436,NW,MOTLHATSWA PRIMARY,ITSOSENG
600101483,NW,NAGANASENTLE PRIMARY,COLIGNY
600101485,NW,NALETSANA PRIMARY,ITSOSENG
600101574,NW,OPADIATLA PRIMARY,ITSOSENG
600101591,NW,P P PHALADI PRIMARY,ITSOSENG
600101660,NW,PLATVLEI PRIMARY,LICHTENBURG
600101667,NW,PONELOPELE PRIMARY,ITSOSENG
600104292,NW,REBONEILWE SECONDARY,COLIGNY
600101817,NW,REITUMETSE PRIMARY,ITSOSENG
600104088,NW,THUTO-MMELEGI PRIMARY,COLIGNY
600102163,NW,TLHALEFANG PRIMARY,GERDAU
600102228,NW,TSHEPANG PRIMARY SCHOOL,ITSOSENG
600102246,NW,TSHOLOFELO PRIMARY,ITSOSENG
600102316,NW,VLAKPAN PRIMARY SCHOOL,LICHTENBURG
600102361,NW,ZOETMELKVALLEI INTERMEDIATE,LICHTENBURG
600100010,NW,ACADEMY FOR CHRIST,BRITS
600100065,NW,BAKWENA,BRITS
600100077,NW,BAPO PRIMARY,BRITS
600100106,NW,BERSEBA,BRITS
600100108,NW,BETHANIE,BRITS
600100210,NW,BOTLHABELO,BRITS
600100505,NW,BRITS,BRITS
600100801,NW,BRITS,BRITS
600103619,NW,CENTRAL,BRITS
600100802,NW,DE KROON,BRITS
600105253,NW,EAGLE CHRISTIAN HIGH SCHOOL,Brits
600100351,NW,ELANDSKRAAL,MOOINOOI
600100357,NW,ENNIS THABONG,BRITS
600100803,NW,GEN. HENDRICK SCHOEMAN,HARTEBEESPOORT
600100442,NW,GLENWOODS,BRITS
600100507,NW,HARTEBEESPOORT,HARTEBEESPOORT
600100521,NW,IB DAMONS,BRITS
600100554,NW,ISAAC MOKOENA,BRITS
600100600,NW,JOHANE MOKOLOBETSI,BRITS
600100632,NW,KATAKANE,MOTHOTLUNG
600100702,NW,KGWANYAPE,BRITS
600100728,NW,KLEINFONTEIN,BRITS
600100782,NW,KUTLWANO,BRITS
600100806,NW,LAERSKOOL PANSDRIFT,BRITS
600100809,NW,LAERSKOOL SANDDRIFT,BRITS
600100863,NW,LEOKENG,BRITS
600100868,NW,LEROTHODI,BRITS
600103620,NW,LIGHTHOUSE CHRISTIAN COL.,BRITS
600100931,NW,LOSPERFONTEIN,BRITS
600100964,NW,MACHADAM,MOOINOOI
600100983,NW,MAFALE,BRITS
600101013,NW,MAJAKANENG,BRITS
600101043,NW,MALATSE MOTSEPE,BRITS
600101059,NW,MAMOGALE SEGALE,BRITS
600101117,NW,MARUOTONA,BRITS
600101174,NW,MAUMONG,MARIKANA
600104032,NW,MICHAEL MODISAKENG,BRITS
600101211,NW,MMAKAU MOEMISE,GARANKUWA
600101256,NW,MODIKWE,BETHANIE
600101265,NW,MODISAKWANO,BRITS
600101284,NW,MOGALE,BRITS
600101301,NW,MOHAJANE,BRITS
600103625,NW,MOJAGEDI,RUSTENBURG
600101423,NW,MOTHOTLUNG,BRITS
600104066,NW,MOTLHAKE,BRITS
600104074,NW,MOUNTAIN COTTAGE,HARTEBEESPOORT
600101513,NW,NKUKIME,BRITS
600101555,NW,ODI,BRITS
600100804,NW,OLIENPARK,BRITS
600101665,NW,POLONIA,BRITS
600104059,NW,RABBONI CHRISTIAN,BRITS
600101708,NW,RAKGATLA HIGH,BRITS
600101752,NW,RANTSOU,BRITS
600101201,NW,RE-E-LWELE,BROEDERSTROOM
600101855,NW,ROOIKOPPIES,BRITS
600101881,NW,SANDRIFT,BRITS
600101905,NW,SEDUPE,BRITS
600101910,NW,SEFATANARE,ATLANTA
600101921,NW,SEGWAELANE,BRITS
600101923,NW,SEGWETLHANE,BRITS
600101943,NW,SEKWATI,GARANKUWA
600104033,NW,SEROOPHATA,BRITS
600102004,NW,SKEERPOORT,BRITS
600100811,NW,SONOP,BRITS
600102019,NW,ST CHATHERINE,BRITS
600102027,NW,ST TERESA,BRITS
600102063,NW,TEBOGO,BRITS
600102071,NW,THABA MORULA,BRITS
600102104,NW,THORNHILL,BRITS
600102166,NW,TLHAPI MORUWE,BRITS
600102179,NW,TLHOPHANE,BRITS
600102221,NW,TSHEFOGE,JERICHO
600102264,NW,TSOGO,BRITS
600100813,NW,VOORWAARTS,BRITS
600100030,NW,AREAGANENG PRIMARY,MAFIKENG
600100119,NW,B.M. MOKITIME PRIMARY,MMABATHO
600100059,NW,BAKANG SELEBO PRIMARY SCHOOL,MAFIKENG
600100097,NW,BATLOUNG HIGH SCHOOL,MMABATHO
600100125,NW,BODIRI PRIMARY SCHOOL,MMABATHO
600100141,NW,BOIKHUTSO PRIMARY SCHOOL,MAFIKENG
600100161,NW,BOITSHOKO MIDDLE SCHOOL,MAFIKENG
600100228,NW,C N LEKALAKE MIDDLE SCHOOL,MMABATHO
600103259,NW,D P KGOTLENG,MMABATHO
600104005,NW,DANVILLE PRIMARY,MAFIKENG
600100255,NW,DANVILLE SECONDARY SCHOOL,MAFIKENG
600100273,NW,DIHATSHWANE PRIMARY SCHOOL,ROOIGROND
600104012,NW,DIKAKANYO PRIMARY SCHOOL,MAFIKENG
600100359,NW,E P LEKHELA PRIMARY,MMABATHO
600100380,NW,G J PODILE PRIMARY SCHOOL,MAFIKENG
600100396,NW,GAKOLOGELWANG,MAFIKENG
600105366,NW,GOODWILL,MAHIKENG
600100551,NW,IPELENG PRIMARY,MMABATHO
600104254,NW,IQRA PRIMARY SCHOOL OF MAFIKENG,MAFIKENG
600100562,NW,ITEKENG PRIMARY,MAFIKENG
600100589,NW,J M MOSIANE PRIMARY SCHOOL,MAFIKENG
600103608,NW,KEBONANG SECONDARY SCHOOL,MAFIKENG
600100724,NW,KINGS WAY CHRISTIAN SCHOOL,MAFIKENG
600100747,NW,KOI-KOI PRIMARY SCHOOL,MAFIKENG
600100939,NW,LAERSKOOL BUHRMANSDRIF,BUHRMANSDRIF
600100816,NW,LAPOLOGANG HIGH SCHOOL,MMABATHO
600100828,NW,LEEPILE MIDDLE SCHOOL,MAFIKENG
600100856,NW,LELOKWANE PRIMARY SCHOOL,RATSHIDI
600100898,NW,LETSATSING SCIENCE HIGH SCHOOL,MMABATHO
600103260,NW,LOKALENG MIDDLE SCHOOL,MAFIKENG
600100918,NW,LOKALENG PRIMARY SCHOOL,MAFIKENG
600100921,NW,LOMANYANENG PRIMARY SCHOOL,MAFIKENG
600104001,NW,MAANO SECONDARY,MAFIKENG
600100967,NW,MADIBA HIGH SCHOOL,ROOIGROND
600100984,NW,MAFEKING SECONDARY,MAFIKENG
600104055,NW,MAFIKENG PRIMARY SCHOOL,MAFIKENG
600104100,NW,MAGGIE MILLENIUM SCHOOL,MAFIKENG
600100992,NW,MAGOKGWANE PRIMARY SCHOOL,MAFIKENG
600101007,NW,MAILAKGANG PRIMARY SCHOOL,MAFIKENG
600101127,NW,MASEPHE PRIMARY SCHOOL,MAFIKENG
600101136,NW,MASUTLHE PRIMARY SCHOOL,MMABATHO
600101156,NW,MATLHONYANE PRIMARY SCHOOL,MAFIKENG
600101182,NW,MELORANE PRIMARY SCHOOL,MAFIKENG
600101207,NW,MMABATHO HIGH SCHOOL,MMABATHO
600104098,NW,MMABATHO LIVING FAITH SCHOOL,MMABATHO
600101251,NW,MOCOCE HIGH,MAFIKENG
600101259,NW,MODIMOLA COMMUNITY PRIMARY,MAFIKENG
600101262,NW,MODIREDI PRIMARY,MMABATHO
600101298,NW,MOGOSANE PRIMARY,MAFIKENG
600101310,NW,MOKAILA INTERMEDIATE SCHOOL,MAFIKENG
600101325,NW,MOKGWEETSI PRIMARY SCHOOL,Mafikeng
600104105,NW,MOLAPISI PRIMARY SCHOOL,MAFIKENG
600105254,NW,MOLELWANE HIGH SCHOOL,MAHIKENG
600101343,NW,MOLEMA MEMORIAL PRIMARY,MAFIKENG
600101347,NW,MOLETSAMONGWE PRIMARY,MAFIKENG
600101354,NW,MONAMALADI PUBLIC,COLIGNY
600105352,NW,MOSIAMI MILDRED MOGAPI,.
600101459,NW,MOTUBA HIGH SCHOOL,LICHTENBURG
600104094,NW,NOAH'S ARK INDEPENDENT PRIMARY,MMABATHO
600101569,NW,OMEGA PRIMARY SCHOOL,MMABATHO
600104266,NW,ONKGOPOTSE TIRO COMPREHENSIVE,SLURRY
600101621,NW,PHAKISANG PRIMARY SCHOOL,OTTOSHOOP
600101635,NW,PHERA PRIMARY SCHOOL,MAFIKENG
600101748,NW,RANKUDU PRIMARY SCHOOL,MMABATHO
600101780,NW,REALEBOGA PRIMARY SCHOOL,MAFIKENG
600101786,NW,REDIBONE MIDDLE SCHOOL,MMABATHO
600101822,NW,REKOPANE PRIMARY,MAFIKENG
600101871,NW,S.C KGOBOKOE SECONDARY,MAFIKENG
600101874,NW,SAANE MIDDLE SCHOOL,MAFIKENG
600101898,NW,SEBOPIWA MOLEMA MIDDLE,MMABATHO
600101930,NW,SEJANKABO HIGH SCHOOL,MMABATHO
600101951,NW,SELERI PRIMARY SCHOOL,MAFIKENG
600101975,NW,SESHUPO PRIMARY SCHOOL,MAFIKENG
600104248,NW,SETLOPO SCIENCE AND COM,MAFIKENG
600101982,NW,SETUMO HIGH SCHOOL,MMABATHO
600101996,NW,SIGNAL HILL,MAFIKENG
600102006,NW,SLURRY COMBINED SCHOOL,KUNGWINI
600102012,NW,SOL PLAATJE SCHOOL,MMABATHO
600104106,NW,SOL PLAATJIE SECONDARY SCHOOL,MMABATHO
600104099,NW,ST MICHAEL'S SCHOOL,MAFIKENG
600102028,NW,ST. MARY'S HIGH SCHOOL,MAFIKENG
600102022,NW,ST. MARYS PRIMARY SCHOOL,MAFIKENG
600102068,NW,TETLANO MIDDLE SCHOOL,MMABATHO
600104079,NW,THE INTERNATIONAL SCHOOL OF SA,MAFIKENG
600105168,NW,THUTO BOTSHELO PRIMARY,MMABATHO
600105067,NW,THUTO-BOSWA PRIMARY SCHOOL,MAFIKENG
600102131,NW,THUTONG,RATSHIDI
600102135,NW,TIEGO TAWANA MIDDLE SCHOOL,MMBATO
600102144,NW,TLALE PRIMARY SCHOOL,MMBATO
600100014,NW,AGISANANG PUBLIC SCHOOL,SANNIESHOF
600100034,NW,Atlarelang,MAKWASSIE
600100281,NW,BARETSE,WOLMARANSTAD
600100103,NW,BAVIAANSKRANS PRIMARY,LEEUDORINGSTAD
600100143,NW,BOINEELO PUBLIC,WOLMARANSTAD
600100187,NW,BOPHEPA PUBLIC,WOLMARANSTAD
600100199,NW,BOSCHPOORT MIDDLE SCHOOL,BOSCHPOORT
600100202,NW,Boskuil Primary School,MAKWASSIE
600100269,NW,DIAMANTRIF,WOLMARANSSTAD
600100270,NW,DIATLENG PRIMARY  SCHOOL,SCHEIZER RENEKE
600100320,NW,DOORNBULT INTERMEDIATE SCHOOL,SANNIESHOF
600100428,NW,GATELAPELE,WOLMARANSTAD
600104027,NW,GONTSE,WOLMARANSSTAD
600100473,NW,Greylingsrus,MAKWASSIE
600100482,NW,HALLOWAYRUST,WOLMARANSSTAD
600102344,NW,HoErskool Wolmaransstad,WOLMARANSSTAD
600100594,NW,JATHOLIMA PRIMARY,OTTOSDAL
600105170,NW,Koketso Primary Schools,LEEUDORINGSTAD
600101586,NW,LAERSKOOL OTTOSDAL,OTTOSDAL
600101882,NW,LAERSKOOL SANNIESHOF,SANNIESHOF
600102343,NW,LAERSKOOL WOLMARANSSTAD,WOLMARANSTAD
600100866,NW,LERETLETSE-LESEDI SECONDARY SCHOOL,OTTOSDAL
600100871,NW,Leruntse Lesedi,MAKWASSIE
600100902,NW,LETSOPA PUBLIC SCHOOL,OTTOSDAL
600101000,NW,Mahlomabedi,WOLMARANSTAD
600105124,NW,MAITEMOGELO,TSWELELANG
600101041,NW,Makwassie,MAKWASSIE
600101060,NW,MAMORATWA COMBINED SCHOOL,OTTOSDAL
600104095,NW,NALEDI PRIMARY SCHOOL,LETSHOPA
600101534,NW,Ntlatseng Combined School,WOLMARANSTAD
600101599,NW,PALMIETKUIL PRIMARY SCHOOL,SANNIESHOF
600101618,NW,Phakedi,MAKWASSIE
600101641,NW,Phogole,MAKWASSIE
600101706,NW,RAGOGANG,WOLMARANSSTAD
600101731,NW,RAMOGOPA PRIMARY FARM,LETSOPA
600101771,NW,REABONA SECONDARY SCHOOL,WOLMARANSTAD
600104096,NW,REALEKA SECONDARY,OTTOSDAL
600101878,NW,Samuel Phiri,WOLMARANSTAD
600101883,NW,SANNIESHOF  HIGH,SANNIESHOF
600101960,NW,Sentlhaga,WOLMARANSTAD
600101772,NW,SKIETPAN OPENBARE SKOOL,KIMBERLEY
600102048,NW,Syfergat,LEEUDORINGSTAD
600102082,NW,Thakadu,LEEUDORINGSTAD
600102114,NW,Thusang,LEEUDORINGSTAD
600102140,NW,Tiragalo,LEEUDORINGSTAD
600105167,NW,TIRISANO HIGH,SANNIESHOF
600102172,NW,TLHOAFALO SECONDARY SCHOOL,SANNIESHOF
600102276,NW,TUMISANG PUBLIC SCHOOL,OTTOSDAL
600102285,NW,UITSCHOT PRIMARY,VERMAAS
600102307,NW,VERDIEND,SANNIESHOF
600102362,NW,ZOOIHUIS,TSWAING
600100009,NW,ABONTLE PRIMARY,STILFONTEIN
600100018,NW,AKOFANG,REFENTSE
600104089,NW,AL HUDA PRIVATE SCHOOL,KLERKSDORP
600100020,NW,ALABAMA  SECONDARY SCHOOL,ALABAMA
600100019,NW,ALABAMA PRIMARY,FREEMANVILLE
600100028,NW,ARE IPELENG PRIMARY,STILFONTEIN
600100025,NW,ARE-BOKENG PRIMARY SCHOOL,ORKNEY
600100026,NW,ARE-FADIMEHENG SECONDARY,JOUBERTON
600100027,NW,ARE-FENYENG PRIMARY SCHOOL,ORKNEY
600100029,NW,ARE-ITSHOKENG,KLERKSDORP
600100032,NW,ATAMELA PRIMARY SCHOOL,ORKNEY
600100057,NW,BAKANG PRIMARY,KLERKSDORP
600100087,NW,BATHABILE PRIMARY SCHOOL,ORKNEY
600100162,NW,BOITUMELO PRIMARY,JOUBERTON
600100190,NW,BORAKANELO SECONDARY,STILFONTEIN
600100205,NW,BOSWORTH,KLERKSDORP
600100238,NW,CHRIS HANI SECONDARY SCHOOL,JOUBERTON
600100241,NW,COCEKANI COMPREHENSIVE,JOUBERTON
600100299,NW,DIPHETOGO PRIMARY,JOUBERTON
600100303,NW,DIRANG KA NATLA SECONDARY,STILFONTEIN
600100328,NW,DRIEFONTEINE LAERSKOOL,STILFONTEIN
600100346,NW,EDISANG,JOUBERTON
600100348,NW,EDUCATORS HIGH SCHOOL,KLERKSDORP
600100389,NW,Gaenthone Secondary School,HARTBEESFONTEIN
600100465,NW,GOUDKOP PRIMARY,KLERKSDORP
600100466,NW,GOUE AREND PRIMARY SCHOOL,ALABAMA
600100491,NW,HATA-BUTLE PUBLIC SCHOOL,STILFONTEIN
600100733,NW,HOERSKOOL KLERKSDORP,KLERKSDORP
600101582,NW,HOERSKOOL ORKNEY,ORKNEY
600101887,NW,HOERSKOOL SCHOONSPRUIT,KLERKSDORP
600102035,NW,HOERSKOOL STILFONTEIN,STILFONTEIN
600100546,NW,INYATELO PRIMARY SCHOOL,ORKNEY
600100563,NW,ITERELE PUBLIC SCHOOL,JOUBERTON
600100566,NW,ITHUSENG,JOUBERTON
600104068,NW,KABELANO PRIMARY SCHOOL,HARTBEESFONTEIN
600100614,NW,KAKATLELA,KLERKSDORP
600100626,NW,KANANA SECONDARY SCHOOL,OKKNEY
600100643,NW,KEDIEMETSE PRIMARY,STILFONTEIN
600100705,NW,KHAYALETHU,JOUBERTON
600100717,NW,KHUMA PRIMARY,STILFONTEIN
600100730,NW,KLERKSDORP CHRISTIAN ACADEMY,KLERKSDORP
600100732,NW,KLERKSDORP PRIMARY  SCHOOL,KLERKSDORP
600100731,NW,KLERKSDORP SECONDARY SCHOOL,KLERKSDORP
600100734,NW,KLERKSDORP TEGNIES,KLERKSDORP
600100486,NW,LAERSKOOL HARTBEESFONTEIN,HARTBEESFONTEIN
600100795,NW,LAERSKOOL LA HOFF,KLERKSDORP
600101180,NW,LAERSKOOL MEIRINGSPARK,KLERKSDORP
600102034,NW,LAERSKOOL STILFONTEIN,STILFONTEIN
600102288,NW,LAERSKOOL UNIE,KLERKSDORP
600100892,NW,LETLHASEDI COMBINED SCHOOL,KLERKSDORP
600100914,NW,LOFDAL CHRISTIAN SCHOOL,KLERKSDORP
600100998,NW,MAHEELO INTERMEDIATE SCHOOL,HARTBEESFONTEIN
600105377,NW,MANZIL PARK,Klerksdorp
600101126,NW,MASEDI PRIMARY,JOUBERTON
600101154,NW,MATLHALENG SECONDARY SCHOOL,KANANA
600101159,NW,MATLOSANE SECONDARY,JOUBERTON
600104029,NW,METHODIST PRIMARY,KLERKSDORP
600101203,NW,MILNER SECONDARY,KLERKSDORP
600101241,NW,MMOKENG SECONDARY SCHOOL,ORKNEY
600101280,NW,MOFATLHOSI SECONDARY,JOUBERTON
600101328,NW,MOKOLOKOTOANE INTERMEDIATE,JOUBERTON
600104291,NW,NEW VISION SECONDARY,KLERKSDORP
600101507,NW,NKAGISANG INTERMEDIATE FARM SCHOOL,FREEMANVILLE
600101508,NW,NKANG-MAHLALE SECONDARY,JOUBERTON
600101515,NW,NKULULEKWENI PRIMARY,STILFONTEIN
600101526,NW,Nozizwe Primary,STILFONTEIN
